molecule_id,reactive_alert_matches,n_reactive_alerts,pains_alert_matches,brenk_alert_matches,hERG_basic_amine_lipophilic_flag,ascorbate_redox_profile_note,systemic_toxicity_class,evidence_level,note
REV-DE_NOVO-3298,aromatic_nitro; nitro,2,,Oxygen-nitrogen_single_bond; nitro_group,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3299,,0,,Aliphatic_long_chain,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3300,,0,,Michael_acceptor_1,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3301,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3302,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3303,,0,,halogenated_ring_2,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3304,,0,,triple_bond,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3305,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3306,,0,anil_di_alk_E(186),,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3307,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3308,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3309,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3310,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3311,,0,,Michael_acceptor_1,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3312,,0,,Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3313,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3314,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3315,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3316,,0,,het-C-het_not_in_ring,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3317,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3318,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3319,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3320,,0,,Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3321,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3322,aniline; aromatic_amine,2,,aniline,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3323,,0,,Aliphatic_long_chain; imine_1; imine_2,False,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3324,,0,,Aliphatic_long_chain,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3325,,0,,imine_1; imine_2,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3326,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3327,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3328,,0,,isolated_alkene,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3329,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3330,,0,,Oxygen-nitrogen_single_bond; imine_1,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3331,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3332,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3333,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3334,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3335,,0,,Aliphatic_long_chain; triple_bond,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3336,alkyl_halide,1,,alkyl_halide,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3337,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3338,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3339,,0,,Michael_acceptor_1,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3340,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3341,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3342,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3343,aniline; aromatic_amine,2,,Aliphatic_long_chain; aniline,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3344,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3345,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3346,,0,,Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3347,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3348,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3349,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3350,,0,,Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3351,alkyl_halide,1,,alkyl_halide,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3352,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3353,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3354,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3355,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3356,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3357,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3358,,0,,Aliphatic_long_chain,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3359,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3360,,0,anil_di_alk_A(478),,False,False,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3361,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3362,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3363,,0,,,True,False,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
REV-DE_NOVO-3364,,0,,,False,False,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Structural-alert screen only (PAINS/BRENK/curated SMARTS + hERG heuristic). Absence of an alert is NOT demonstrated safety; no experimental tox data exist for generated compounds.
